开始时间,结束时间,字幕内容,字幕颜色
0:00:04.97,0:00:06.92,[Princess estate],
0:00:06.92,0:00:07.72,Nangong Jingnu: Come in.,#FF7D40
0:00:10.88,0:00:12.22,Qi Yan: The sky is blue and cloudless today,,#A9A0FF
0:00:12.22,0:00:13.37,and the breeze is pleasant under the warm sunlight.,#A9A0FF
0:00:13.92,0:00:16.25,Would you like to take a stroll in the garden with this subject, Your Highness?,#A9A0FF
0:00:19.83,0:00:22.00,Nangong Jingnu: You even brought a flute just for this?,#FF7D40
0:00:23.11,0:00:23.89,What a pleasure.,#FF7D40
0:00:25.25,0:00:26.00,Qi Yan: Your Highness, please.,#A9A0FF
0:00:26.34,0:00:26.80,Nangong Jingnu: Mn.,#FF7D40
0:00:29.95,0:00:33.99,Translator: Melts,
0:00:33.99,0:00:36.96,Timing: zhufree,
0:00:40.83,0:00:42.90,[Princess estate, garden],
0:00:43.68,0:00:45.00,Nangong Jingnu: Should we go sit down in the mid-lake pavilion?,#FF7D40
0:00:45.90,0:00:46.46,Qi Yan: Alright.,#A9A0FF
0:00:47.42,0:00:48.82,Nangong Jingnu: Fuma and I will be sitting over there,,#FF7D40
0:00:49.07,0:00:50.68,the two of you can wait here.,#FF7D40
0:00:51.24,0:00:51.75,Chuntao/Qiuju: Understood.,
0:01:00.37,0:01:03.12,Qi Yan: Dainty peach blossoms blooming and vibrant, willows hanging adrift.,#A9A0FF
0:01:03.85,0:01:05.56,The warm weather lulls sweetly.,#A9A0FF
0:01:06.86,0:01:09.48,Your Highness, look at those trees over there.,#A9A0FF
0:01:09.77,0:01:11.05,Although they have been brown and withered for months,,#A9A0FF
0:01:11.48,0:01:13.85,sprouts of green thrive again with one breath of spring.,#A9A0FF
0:01:20.05,0:01:21.99,Nangong Jingnu: I haven’t heard you play for a long time,,#FF7D40
0:01:22.69,0:01:23.65,play me a song.,#FF7D40
0:01:24.59,0:01:25.11,Qi Yan: Alright.,#A9A0FF
0:02:03.56,0:02:07.33,Nangong Jingnu: Adapted from Jinjiang Literature City’s ‘Clear and Muddy Loss of Love’,,#FF7D40
0:02:07.95,0:02:09.69,an original work by Please Don’t Laugh,,#FF7D40
0:02:10.15,0:02:11.94,produced by Yinhang Media,,#FF7D40
0:02:12.04,0:02:14.65,broadcasting exclusively on Maoer FM,,#FF7D40
0:02:15.39,0:02:17.90,‘Two Adamant Hearts’ audio drama,#FF7D40
0:02:18.36,0:02:20.80,season one, episode eleven,,#FF7D40
0:02:21.79,0:02:23.03,please enjoy.,#FF7D40
0:02:39.41,0:02:41.26,[Princess estate, mid-lake pavilion],
0:02:43.32,0:02:45.39,Nangong Jingnu: Is something weighing on your mind?,#FF7D40
0:02:47.40,0:02:48.99,Qi Yan: Your Highness is truly perceptive;,#A9A0FF
0:02:49.36,0:02:50.71,nothing can be hidden from you.,#A9A0FF
0:02:51.34,0:02:52.06,Nangong Jingnu: What’s wrong?,#FF7D40
0:02:52.45,0:02:53.85,Tell me.,#FF7D40
0:03:01.68,0:03:03.19,Qi Yan: After Your Highness fell asleep yesterday,,#A9A0FF
0:03:03.70,0:03:07.13,Chuntao jiejie came to the side hall and handed this subject a folding fan,,#A9A0FF
0:03:07.84,0:03:10.76,saying that it was presented by someone from the private residence.,#A9A0FF
0:03:11.09,0:03:12.37,An old friend was looking for me.,#A9A0FF
0:03:13.29,0:03:17.59,This subject opened the fan, and saw that it was indeed inscribed by this subject.,#A9A0FF
0:03:18.77,0:03:20.98,There are two of such fans in total,,#A9A0FF
0:03:21.50,0:03:25.87,one is with er-jie, and the other is with Gongyang Baishi.,#A9A0FF
0:03:26.92,0:03:30.01,This subject is sure that er-jie wouldn’t do such a thing,,#A9A0FF
0:03:30.25,0:03:31.67,hence this subject returned to the private residence.,#A9A0FF
0:03:32.21,0:03:34.12,As expected, Baishi was waiting for me.,#A9A0FF
0:03:34.84,0:03:35.76,Nangong Jingnu: What happened after that?,#FF7D40
0:03:37.98,0:03:39.14,Qi Yan: You know this as well, Your Highness.,#A9A0FF
