开始时间,结束时间,字幕内容,字幕颜色
0:00:01.98,0:00:04.21,Translator: Melts,
0:00:04.21,0:00:06.62,Timing: zhufree,
0:00:12.05,0:00:16.40,[Grass plains, inside the King’s tent],
0:00:17.02,0:00:17.91,Sukhbarun: It’s born!,
0:00:21.21,0:00:23.97,Midwife: There, there, don’t cry…,
0:00:23.97,0:00:26.30,Sukhbarun: Meizi, how are you feeling?,
0:00:28.25,0:00:31.42,Furong: Khagan, the child…,
0:00:31.42,0:00:32.92,is it a boy?,
0:00:32.92,0:00:34.35,Or a girl?,
0:00:36.82,0:00:39.77,Sukhbarun: It’s a boy, our first Prince.,
0:00:42.45,0:00:43.60,Meizi, you have endured so much.,
0:00:44.12,0:00:45.22,You should rest well.,
0:00:46.82,0:00:47.90,Furong: That’s wonderful,,
0:00:49.02,0:00:50.37,I can finally…,
0:00:51.70,0:00:53.72,stay by your side, Khagan.,
0:00:54.87,0:00:55.55,Sukhbarun: Mm.,
0:00:56.92,0:00:58.67,No one will ever separate us again.,
0:01:06.05,0:01:06.87,Midwife: Khagan…,
0:01:07.72,0:01:09.12,This is a little Princess.,
0:01:09.12,0:01:10.20,Sukhbarun: Keep your lips sealed,,
0:01:11.67,0:01:13.02,and attend to the Khatun.,
0:01:13.47,0:01:15.72,Once the Prince is one month old,,
0:01:15.72,0:01:18.25,I will arrange someone to escort you back to the Wei kingdom.,
0:01:19.20,0:01:20.10,If you were to do otherwise…,
0:01:20.17,0:01:21.25,Midwife: Yes, yes,,
0:01:22.67,0:01:25.15,this old woman understands! Will do!,
0:01:31.20,0:01:33.00,Sukhbarun: Furong has successfully given birth to a Prince.,
0:01:33.82,0:01:34.82,According to the agreement…,
0:01:35.15,0:01:37.60,the marriage contract between this Khan and the Tuba tribe is hereby annulled.,
0:01:38.42,0:01:40.85,From now on, if anyone dares to oppose Furong’s status as Khatun,
0:01:41.32,0:01:42.87,because she is from the Wei kingdom,,
0:01:43.27,0:01:44.90,do not blame me for showing no mercy!,
0:01:46.15,0:01:47.90,The Prince shall be named…,
0:01:49.35,0:01:50.55,Aguna.,
0:01:51.57,0:01:52.92,Qiyan Aguna!,
0:01:54.22,0:01:58.30,The crowd: Good fortune for the Khagan, good fortune for the Prince…,
0:02:00.35,0:02:04.00,Qi Yan: Adapted from Jinjiang Literature City’s‘Clear and Muddy Loss of Love’,,#A9A0FF
0:02:04.00,0:02:05.32,an original work by Please Don’t Laugh,,#A9A0FF
0:02:05.85,0:02:09.75,Jingnu: produced by Yinhang Media, broadcasting exclusively on Maoer FM,,#FF7D40
0:02:10.62,0:02:17.52,Together: Two Adamant Hearts’ audio drama season one, episode three, please enjoy.,
0:02:26.37,0:02:29.87,[Zhenzhen Princess estate, courtyard],
0:02:30.92,0:02:35.69,Eunuch: By the will of Heaven and the Emperor’s command, heed:,
0:02:36.29,0:02:40.65, My lawful daughter, the Zhenzhen Princess,,
0:02:41.27,0:02:49.25,gentle and virtuous, harmonious and pure,,
0:02:49.82,0:02:58.00,shall take in Flower Seeker Qi Yan of the Jin province as her Fuma.,
0:02:58.30,0:03:00.81,The Second Princess Shunu,,
0:03:00.81,0:03:05.25,warm and considerate, diligent and agreeable,,
0:03:05.25,0:03:09.72,is hereby granted the title ‘Zhuohua’,
0:03:09.72,0:03:15.87,and a wedding arrangement with the second son of the Commandant estate, Lu Zhongxing.,
0:03:15.87,0:03:20.92,The wedding date is to be announced once the soothsaying division has completed calculations,,
0:03:21.90,0:03:25.52,and both Princesses will marry on the same day.,
0:03:25.52,0:03:27.75,That is all!,
0:03:29.47,0:03:31.92,Nangong Jingnu: What, what did you say?,#FF7D40
0:03:31.92,0:03:32.92,Nangong Shunu: Ah…,
0:03:34.22,0:03:37.60,Eunuch: Congratulations, Zhenzhen Highness, receive the decree?,
0:03:40.47,0:03:41.60,Nangong Jingnu: Receive the decree?,#FF7D40
0:03:43.62,0:03:44.72,Fine,,#FF7D40
0:03:46.85,0:03:47.87,consider it received!,#FF7D40
0:03:48.87,0:03:50.20,Chuntao/Qiuju: Your Highness!,
0:03:50.82,0:03:52.12,Qiuju: Please calm down, Your Highness!,
0:03:50.82,0:03:54.82,Eunuch: Zhenzhen Highness, this lowly one is only obeying orders,,
0:03:52.12,0:03:53.02,Your Highness!,
0:03:54.82,0:03:57.27,please do not make things difficult for this lowly one!,
0:03:57.27,0:03:58.77,Nangong Jingnu: I won’t make things difficult for you,,#FF7D40
0:03:58.77,0:04:00.35,I was the one who threw this imperial decree on the ground.,#FF7D40
0:04:00.82,0:04:02.95,I am going to the palace right now to make Emperor Father explain everything!,#FF7D40
0:04:03.02,0:04:03.65,Eunuch: Urk, that…,
0:04:03.87,0:04:04.60,Nangong Shunu: Jingnu!,
0:04:06.17,0:04:07.96,Nangong Jingnu: Er-jie, let go of me,,#FF7D40
0:04:08.61,0:04:12.85,Emperor Father has obviously made a mismatch, that Qi Yan is clearly…,#FF7D40
0:04:14.17,0:04:19.00,Nangong Shunu: Jingnu, don’t say anything more, just accept the decree!,
0:04:34.45,0:04:35.35,Nangong Jingnu: You all may rise…,#FF7D40
0:04:36.65,0:04:38.20,Chuntao/Qiuju/Eunuch: Thank you Your Highness!,
0:04:40.72,0:04:43.22,Eunuch: This lowly one will be leaving now…,
0:04:43.22,0:04:43.97,Nangong Jingnu: Wait.,#FF7D40
0:04:46.32,0:04:47.10,Eunuch: Understood…,
0:04:47.52,0:04:49.05,Nangong Jingnu: I’m the one who threw the imperial decree on the ground,,#FF7D40
0:04:49.50,0:04:50.85,it had nothing to do with you.,#FF7D40
0:04:50.85,0:04:52.72,There’s no need to be scared…,#FF7D40
0:04:53.85,0:04:56.02,I will speak to Emperor Father for you.,#FF7D40
0:04:56.65,0:04:59.02,Eunuch: Thank you Your Highness, thank you Your Highness!,
0:04:59.32,0:05:00.77,Nangong Jingnu: I won’t make things difficult for you.,#FF7D40
0:05:01.27,0:05:02.10,You can go.,#FF7D40
0:05:02.92,0:05:04.87,Chuntao, Qiuju, escort the gonggong.,#FF7D40
0:05:05.22,0:05:06.05,Chuntao/Qiuju: Understood.,
0:05:08.62,0:05:10.35,Qiuju: Gonggong, this way please.,
0:05:10.67,0:05:11.67,Eunuch: Aye!,
0:05:20.75,0:05:22.25,Nangong Jingnu: Er-jie,,#FF7D40
0:05:25.47,0:05:26.72,don’t cry, er-jie.,#FF7D40
0:05:27.00,0:05:28.82,I’ll go to the palace and meet Emperor Father right now.,#FF7D40
0:05:29.77,0:05:33.00,Even if the Emperor means every word, and this arrangement can’t be voided,,#FF7D40
0:05:33.47,0:05:37.77,at the very least… at least one of us should be able to have a happy life.,#FF7D40
0:05:38.57,0:05:40.57,Er-jie, I’m not afraid!,#FF7D40
0:05:41.30,0:05:43.35,Nangong Shunu: Don’t, don’t go.,
0:05:45.52,0:05:46.52,Nangong Jingnu: Why?,#FF7D40
0:05:49.50,0:05:50.80,Nangong Shunu: The imperial decree has been given,,
0:05:51.52,0:05:53.62,there is no way to reverse it.,
0:05:55.02,0:05:56.02,Xiao-mei…,
0:05:56.60,0:05:58.12,Just listen to your older sister this time!,
0:05:58.97,0:05:59.77,Emperor Father…,
0:06:00.90,0:06:03.10,Emperor Father, he will never agree to this.,
0:06:08.32,0:06:10.82,Nangong Shunu: **I’m just an insignificant daughter of a concubine.**,
0:06:12.25,0:06:16.00,**Even after all these years, my birth mother may only live in a remote side palace.**,
0:06:17.97,0:06:23.52,**How can a lawful, beloved Princess like you understand the kinds of misery within?**,
0:06:25.20,0:06:26.52,**Everything is up to fate…**,
0:06:27.52,0:06:30.75,**Nothing is up to us.**,
0:06:35.32,0:06:36.25,Nangong Shunu: I’ll marry,,
0:06:37.52,0:06:38.37,I’ll just marry.,
0:06:41.35,0:06:42.45,Nangong Jingnu: Er-jie…,#FF7D40
0:06:42.80,0:06:44.22,Don’t be so sad.,#FF7D40
0:06:45.22,0:06:46.37,At least…,#FF7D40
