开始时间,结束时间,字幕内容,字幕颜色
0:00:20.25,0:00:23.07,Xiao-Die: Gege, I’m hungry,,
0:00:23.65,0:00:27.25,when will ah-ba and mom come and take us home?,
0:00:28.40,0:00:31.52,Qi Yan: They will come for us once our younger brother is born.,#A9A0FF
0:00:31.52,0:00:32.80,Buqin: Prince,,
0:00:32.80,0:00:34.95,this can’t go on for much longer.,
0:00:35.30,0:00:36.87,Perhaps I should slaughter my horse!,
0:00:37.20,0:00:39.97,Qi Yan: Uncle Buqin, as people of the grass plains,  we cannot kill horses even if it means…,#A9A0FF
0:00:39.97,0:00:41.87,Leading Wei soldier: There they are, after them!,
0:00:41.87,0:00:42.95,Other soldiers: Understood!,
0:00:43.47,0:00:44.87,Buqin: Protect the Prince and Princess!,
0:00:45.10,0:00:47.02,Leading Wei soldier: Go!,
0:00:47.72,0:00:48.75,Surround them!,
0:00:48.75,0:00:49.65,Other soldiers: Understood!,
0:00:51.47,0:00:53.10,Timur: We’ve been spotted by Wei kingdom thieves!,
0:00:53.10,0:00:54.37,Buqin: Timur,,
0:00:54.37,0:00:56.25,take half of our people and escort the Princess to the north,,
0:00:56.25,0:00:59.17,the rest will continue to escort the Prince south with me.,
0:00:59.95,0:01:01.30,We’re splitting up!,
0:01:01.30,0:01:03.09,Even if no one survives,,
0:01:03.09,0:01:05.12,we must keep the last of the great Khan’s bloodline safe!,
0:01:05.47,0:01:06.25,Got it?,
0:01:06.25,0:01:07.07,Timur: Understood!,
0:01:07.45,0:01:09.95,Xiao-Die: Gege, I don’t want to part with you!,
0:01:09.95,0:01:10.80,Qi Yan: Xiao-Die…,#A9A0FF
0:01:11.88,0:01:14.19,Uncle Buqin, let’s go!,#A9A0FF
0:01:14.19,0:01:16.07,Xiao-Die: Gege, gege!,
0:01:19.98,0:01:21.53,Qi Yan: I’m the one they’re after,,#A9A0FF
0:01:22.79,0:01:23.61,Xiao-Die,,#A9A0FF
0:01:24.33,0:01:26.46,you have to live on…,#A9A0FF
0:01:36.60,0:01:37.58,Qi Yan: Just wait a while,,#A9A0FF
0:01:38.25,0:01:39.24,it won’t be long,,#A9A0FF
