开始时间,结束时间,字幕内容,字幕颜色
0:00:03.52,0:00:06.27,Translator: Melts,
0:00:06.27,0:00:08.95,Timing: zhufree,
0:00:08.95,0:00:12.35,[Unknown residence],
0:00:12.35,0:00:14.25,Wu Da: Wu Da, greeting the master.,
0:00:15.52,0:00:16.30,Masked person: You may rise.,
0:00:16.55,0:00:17.42,Wu Da: Thank you, master.,
0:00:19.67,0:00:21.45,Masked person: How are things progressing on Qi Yan’s end?,
0:00:22.17,0:00:24.90,Where did old thief Nangong place her?,
0:00:26.17,0:00:27.32,Wu Da: It is as the master expected.,
0:00:27.67,0:00:30.07,Among the top three candidates of this exam,,
0:00:30.07,0:00:32.60,old thief Nangong selected two aristocratic sons,,
0:00:32.60,0:00:33.55,and one from a humble background.,
0:00:34.37,0:00:38.72,Qi Yan… scored Flower Seeker, but…,
0:00:38.72,0:00:40.97,Masked person: Which high-ranking official has their eye on her?,
0:00:42.47,0:00:44.50,Wu Da: Old thief Nangong arranged a marriage before an audience of officials,,
0:00:44.82,0:00:47.17,marrying off Nangong Jingnu to Qi Yan.,
0:00:47.47,0:00:48.12,Masked person: Oh?,
0:00:48.90,0:00:50.25,Now that is strange.,
0:00:52.30,0:00:55.22,Considering how dearly that old thief Nangong treats his legitimate daughter,,
0:00:55.22,0:00:56.27,this arrangement should be implausible.,
0:00:58.02,0:01:00.07,Did something else happen?,
0:01:00.27,0:01:04.10,Wu Da: Oh, the Second Princess, Nangong Shunu, was given an arrangement as well.,
0:01:04.42,0:01:06.35,She was married off to the second son of the Commandant estate.,
0:01:06.52,0:01:07.50,Lu Zhongxing.,
0:01:08.32,0:01:09.80,Masked person: That explains it.,
0:01:11.20,0:01:16.27,To old thief Nangong, Qi Yan has no affiliation, and no living relatives.,
0:01:16.75,0:01:20.65,She is the perfect chess piece he can use to ward danger off of his legitimate daughter.,
0:01:21.80,0:01:22.75,Though…,
0:01:23.12,0:01:26.80,If he can steel himself to marry off his most beloved daughter to one of lower status,,
0:01:27.20,0:01:30.15,the Commandant estate must have had designs on Nangong Jingnu,,
0:01:30.32,0:01:35.25,and old thief Nangong is also planning to make a move against the Commandant estate.,
0:01:36.25,0:01:40.62,Wu Da: Master, Qi Yan’s identity might not remain hidden for much longer,,
0:01:41.35,0:01:42.75,maybe we should give up on her while we can.,
0:01:43.12,0:01:44.80,An assassination plan is much more reliable after all!,
0:01:45.50,0:01:47.95,This humble one will lead the team this time!,
0:01:48.32,0:01:49.22,Masked person: No.,
0:01:49.60,0:01:50.42,Wu Da: Master?,
0:01:51.70,0:01:54.15,Masked person: We already have two failed assassinations,,
0:01:54.67,0:01:56.20,do you think we will succeed on the third?,
0:01:57.42,0:02:00.40,The storm outside has gradually calmed down in the past few years,,
0:02:01.15,0:02:03.95,this is a good time for us to permeate our forces into the court.,
0:02:04.62,0:02:09.00,Another assassination attempt will only put that old thief back on his guard!,
0:02:09.62,0:02:15.10,Can the debt of blood owed by the false court be covered by him alone?,
0:02:15.10,0:02:17.92,The traitors who supported old thief Nangong back then,,
0:02:17.92,0:02:21.17,and the scum who clapped in joy, they are all culprits!,
0:02:22.12,0:02:27.40,What I want is for this entire world to pay with their blood!,
0:02:38.55,0:02:42.60,Qi Yan: Adapted from Jinjiang Literature City’s ‘Clear and Muddy Loss of Love’,,#A9A0FF
0:02:42.60,0:02:46.20,an original work by Please Don’t Laugh, produced by Yinhang Media,,#A9A0FF
0:02:46.42,0:02:48.50,broadcasting exclusively on Maoer FM,,#A9A0FF
0:02:49.35,0:02:55.02,‘Two Adamant Hearts’ audio drama season one, episode five,,#A9A0FF
0:02:55.77,0:02:57.00,please enjoy.,#A9A0FF
0:03:02.20,0:03:06.45,[Weiming palace bedchamber],
